Province id,StateID,albanian,arab,belarusian,bulgarian,chinese,czech,estonian,finnish,french,german,greek,hungarian,english,italian,japanese,latvian,lithuanian,polish,romanian,russian,swedish,turkish,ukrainian,yugoslav,spanish,portuguese,dutch,hindi,danish,norwegian
740,792,Bilbao,Balbaw,Bilbaha,Bilbao,Bi'erba'e,Bilbao,Bilbao,Bilbao,Bilbao,Bilbao,Bilbao,Bilbao,Bilbao,Bilbao,Birubao,Bilbao,Bilbao,Bilbao,Bilbao,Bil'bao,Bilbao,Bilbao,Bilbao,Bilbao,Bilbao,Bilbau,Bilbao,,,
741,192,Tiraspol,Tirasbul,Ciraspal,Tiraspol,Dilasibo'er,Tiraspol,Tiraspol,Tiraspol,Tiraspol,Hirtenheim,Tiraspol,Tiraspol,Tiraspol,Tiraspol,Tirasupori,Tiraspole,Tiraspolis,Tyraspol,Tiraspol,Tiraspol,Tiraspol,Tiraspol,Tiraspol,Tiraspol,Tiráspol,Tiraspol,Tiraspol,,,
758,171,La Coruña,La kwrwnya,La karunha,La korunya,Lakeluniya,A Coruña,A Coruña,A Coruña,La Corogne,A Coruña,A Koroynia,A Coruña,La Coruña,A Coruña,A korūnya,Akoruņa,La Korunja,A Coruña,A Coruña,La-Korun'ja,A Coruña,A Coruña,La-korunja,A Coruña,La Coruña,Corunha,A Coruña,,,
775,238,Salsk,Salisk,Salsk,Salsk,Salisike,Salsk,Salsk,Salsk,Salsk,Salswien,Salsk,Salsk,Salsk,Sal'sk,Sarusuku,Saļska,Salsk,Salsk,Salsk,Sal'sk,Salsk,Salsk,Salsk,Salsk,Salsk,Salsk,Salsk,,,
778,735,Annecy,Ansi,Starazytny,Ansi,Anexi,Annecy,Annecy,Annecy,Annecy,Erzett,Annesy,Annecy,Annecy,Annecy,Anushī,Ansi,Ansi,Annecy,Annecy,Ansi,Annecy,Annecy,Annesi,Annecy,Annecy,Annecy,Annecy,,,
784,346,Isparta,Iisbarta,Haracy,Asparta,Esipa'erta,Isparta,Isparta,Isparta,Isparta,Isparta,Isparta,Isparta,Isparta,Isparta,Usuparuta,Isparta,Isparta,Isparta,Isparta,Ysparta,Isparta,Isparta,Ysparta,Isparta,Isparta,Isparta,Isparta,,,
788,362,Norfolk,Nurifuk,Norfalk,Norfolk,Nuofukejun,Norfolk,Norfolk,Norfolk,Norfolk,Norfolk,Norfolk,Norfolk,Norfolk,Norfolk,Nōfōku,Norfolka,Norfolkas,Norfolk,Norfolk,Norfolk,Norfolk,Norfolk,Norfolk,Norfolk,Norfolk,Norfolk,Norfolk,,,
792,553,Bejruti,Bayrut,Beirut,Beyrut,Beilute,Bejrút,Beirut,Beirut,Beyrouth,Beirut,Virutos,Bejrút,Beirut,Beirut,Beirūto,Beirūta,Beirutas,Bejrut,Beirut,Bejrut,Beirut,Beyrut,Bejrut,Beirut,Beirut,Beirute,Beiroet,,,
804,49,Kırıkkale,Kirkali,Ciahnucca,Karakkale,Kelekeqialai,Kırıkkale,Kırıkkale,Kırıkkale,Kırıkkale,Kırıkkale,Kirikale,Kırıkkale,Kırıkkale,Kırıkkale,Kurukkare,Kırıkkale,Kirikale,Kırıkkale,Kirikkale,Kyrykkale,Kırıkkale,Kırıkkale,Kyrykkale,Kırıkkale,Kırıkkale,Kırıkkale,Kırıkkale,,,
819,117,Napoli,Nabuli,Nieapal,Neapol,Nabulesi,Neapol,Napoli,Napoli,Naples,Neapel,Napoli,Nápoly,Naples,Napoli,Napori,Neapole,Neapolis,Neapol,Napoli,Neapol',Neapel,Napoli,Neapol,Napulj,Nápoles,Nápoles,Napels,,,
853,377,Phoenix,Finiks,Fieniks,Finiks,Feinikesi,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Foinikas,Phoenix,Phoenix,Phoenix,Fenikkusu,Phoenix,Phoenix,Phoenix,Phoenix,Finiks,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,,,
858,41,Toledo,Tulidu,Talieda,Toledo,Tuolaiduo,Toledo,Toledo,Toledo,Toledo,Toledo,Toledo,Toledo,Toledo,Toledo,Toredo,Toledo,Toledo,Toledo,Toledo,Toledo,Toledo,Toledo,Toledo,Toledo,Toledo,Toledo,Toledo,,,
863,47,Karditsa,Kardhitsa,Karditsa,Karditsa,Qia'erjicha,Karditsa,Karditsa,Kardítsa,Karditsa,Karditsa,Karditsa,Karditsa,Karditsa,Karditsa,Karuditsua,Karditsa,Kardica,Karditsa,Karditsa,Karditsa,Karditsa,Kardiça,Kardytsja,Kardisa,Karditsa,Cardítsa,Karditsa,,,
875,789,Córdoba,Qurtuba,Cordra,Kordoba,Ke'erduoba,Córdoba,Córdoba,Córdoba,Córdoba,Córdoba,Kordova,Córdoba,Córdoba,Córdoba,Korudoba,Kordova,Córdoba,Córdoba,Córdoba,Kordova,Córdoba,Córdoba,Kordova,Córdoba,Córdoba,Córdoba,Córdoba,,,
876,353,Ellazë,Maemurat aleaziz,Elazyg,Elyazag,Ailaze,Elâzığ,Xarpêt,Elâzığ,Elâzığ,Elazığ,Έlazig,Elazığ,Xarpêt,Elâzığ,Erazū,Elaziga,Eliazihas,Elazığ,Elazığ,Eljazyg,Elâzığ,Elâzığ,Eljazyh,Xarpêt,Elazığ,Elazığ,Elazığ,,,
885,176,Burgos,Barghash,Burhas,Burgos,Bu'ergesi,Burgos,Burgos,Burgos,Burgos,Burgos,Boyrgos,Burgos,Burgos,Burgos,Burugosu,Burgosa,Burgosas,Burgos,Burgos,Burgos,Burgos,Burgos,Burhos,Burgos,Burgos,Burgos,Burgos,,,
886,348,Maraş,Miras,Mara,Maras,Malashen,Maraş,Maraş,Maraş,Maras,Maras,Maraş,Maraş,Maraş,Maraş,Asou,Maraş,Maraş,Maras,Maraş,Maraş,Maraş,Maraş,Maras,Maraş,Maraş,Maraş,Maras,,,
904,347,Adapazarı,Adabazari,Adaptycy,Adapazara,Adapazhalei,Sakarya,Adapazarı,Adapazarı,Adapazarı,Adapazarı,Antapazari,Adapazarı,Adapazarı,Adapazarı,Adapazaru,Adapazari,Adapazaris,Adapazarı,Adapazarı,Adapazary,Adapazarı,Adapazarı,Adapazary,Adapazarı,Adapazarı,Adapazarı,Adapazarı,,,
911,21,Tuloni,Tajhal,Tulon,Tulon,Tulun,Toulon,Toulon,Toulon,Toulon,Telon,Toylon,Toulon,Toulon,Tolone,Toūron,Tulona,Tulonas,Tulon,Toulon,Tulon,Toulon,Toulon,Tulon,Toulon,Tolón,Toulon,Toulon,,,
914,805,Gjirokastra,Jirukastar,Hiracastra,Argirokastro,Jinuoqiasite,Gjirokastër,Gjirokastër,Gjirokastër,Gjirokastër,Gjirokastra,Argurokastro,Gjirokastra,Gjirokastër,Argirocastro,Jirokasutora,Ģirokastra,Girokasteris,Gjirokastёr,Gjirokastra,Girokastra,Gjirokastra,Ergiri,Hirokastra,Gjirokastra,Gjirokastra,Gjirokastër,Gjirokastër,,,
919,798,Amasya,Amasia,Amzija,Amasiya,Amaxiya,Amasya,Amasya,Amasya,Amasya,Amasya,Amaseia,Amasya,Amasya,Amasya,Amasuiya,Amasya,Amasya,Amasya,Amasya,Amas'ja,Amasya,Amasya,Amasja,Amasya,Distrito de Amasya,Amasia,Amasya,,,
924,795,Santarém,Santarim,Santarem,Santarém,Shengtalun,Santarém,Santarém,Santarém,Santarém,Santarém,Santarém,Santarém,Santarém,Santarém,Santaremu,Santarém,Santarém,Santarém,Santarém,Santaren,Santarém,Santarém,Santaren,Santarém,Santarém,Santarém,Santarém,,,
925,157,Ankona,Ankuna,Nuska,Ankona,Ankena,Ancona,Ancona,Ancona,Ancône,Ancona,Ankona,Ancona,Ancona,Ancona,Ankōna,Ankona,Ankona,Ankona,Ancona,Ankona,Ancona,Ancona,Ankona,Ancona,Ancona,Ancona,Ancona,,,
928,339,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Magnesia,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,Manisa,,,
947,340,Bursa,Bursa,Bursa,Bursa,Bu'ersa,Bursa,Bursa,Bursa,Bursa,Bursa,Proysa,Bursa,Bursa,Bursa,Burusa,Bursa,Bursa,Bursa,Bursa,Bursa,Bursa,Bursa,Bursa,Bursa,Bursa,Bursa,Bursa,,,
949,48,Sofja,Sufya,Safija,Sofiya,Suofeiya,Sofie,Sofia,Sofia,Sofia,Sofia,Sofia,Szófia,Sofia,Sofia,Sofia,Sofija,Sofija,Sofia,Sofia,Sofija,Sofia,Sofya,Sofija,Sofija,Sofía,Sófia,Sofia,,,
957,408,Vladivostok,Fladifustuk,Uladzivastok,Vladivostok,Haicanwei,Vladivostok,Vladivostok,Vladivostok,Vladivostok,Wladiwostok,Vladivostok,Vlagyivosztok,Vladivostok,Vladivostok,Urajiosutoku,Vladivostoka,Vladivostokas,Władywostok,Vladivostok,Vladivostok,Vladivostok,Vladivostok,Vladyvostok,Vladivostok,Vladivostok,Vladivostoque,Vladivostok,,,
970,179,Setúbal,Shatubar,Mahcymaja,Setubal,Saituba'er,Setúbal,Setúbal,Setúbal,Setúbal,Setúbal,Setoybal,Setúbal,Setúbal,Setúbal,Setoūbaru,Setubala,Setubalis,Setúbal,Setúbal,Setubal,Setúbal,Setúbal,Setubal,Setúbal,Setúbal,Setúbal,Setúbal,,,
976,47,Lamia,Lamia,Lamia,Lamiya,Lamiya,Lamia,Lamia,Lamia,Lamia,Lamia,Lamia,Lamia,Lamia,Lamia,Ramiā,Lamia,Lamija,Lamia,Lamia,Lamija,Lamia,Lamia,Lamija,Lamija,Lamia,Lâmia,Lamia,,,
1005,342,Antalia,Antalia,Antalya,Antaliya,Antaliya,Antalya,Antalya,Antalya,Antalya,Antalya,Attaleia,Antalya,Antalya,Adalia,Antaruya,Antalja,Antalija,Antalya,Antalya,Antal'ja,Antalya,Antalya,Antalija,Antalya,Antalya,Antália,Antalya,,,
1010,748,Zunyi,Zuni,Czuni,Zunyi,Zunyi,Cun-i,Zunyi,Zunyi,Zunyi,Zunyi,Zunyi,Zunyi,Zunyi,Zunyi,Zunyi shiti,Zunyi,Dzuni,Zunyi,Zunyi,Tszun'i,Zunyi,Zunyi,Tszunyi,Zunyi,Zunyi,Zunyi,Zunyi,,,
1025,528,Kokura,Kwkwra,Kokura,Kokura,Xiaocang,Kokura,Kokura,Kokura,Kokura,Kokura,Kokura,Kokura,Kokura,Kokura,Ogura-shi,Kokura,Kokura,Kokura,Kokura,Kokura,Kokura,Kokura,Kokura,Kokura,Kokura,Kokura,Kokura,,,
1047,592,Guangzhou,Juanshu,Huanczou,Guandzhou,Guangzhou,Kanton,Guangzhou,Kanton,Canton,Guangzhou,Gkoyangktzooy,Kanton,Guangzhou,Canton,Kōshū-shi,Guandžou,Guangdžou,Kanton,Guangzhou,Guanchzhou,Guangzhou,Guangzhou,Guanchzhou,Guangzhou,Cantón,Cantão,Guangzhou,,,
1048,169,Cádiz,Qayid,Dacka,Kadis,Jiadesi,Cádiz,Cádiz,Cádiz,Cadix,Cádiz,Kadith,Cádiz,Cádiz,Cadice,Kadisu,Kadisa,Kadisas,Kadyks,Cádiz,Kadis,Cádiz,Cádiz,Kadis,Cádiz,Cádiz,Cádis,Cádiz,,,
1056,677,Homsi,Hims,Abiazlaviesny,Homs,Huomusi,Homs,Homs,Homs,Homs,Homs,Choms,Homsz,Homs,Homs,Homusu,Himsa,Homsas,Hims,Homs,Homs,Homs,Humu,Khoms,Homs,Homs,Homs,Homs,,,
1065,454,An-Nāsira,,,,Nasalei,An-Nāsira,An-Nāsira,An-Nāsira,An-Nāsira,An-Nāsira,An-Nāsira,An-Nāsira,An-Nāsira,An-Nāsira,,An-Nāsira,An-Nāsira,An-Nāsira,An-Nāsira,An-Nāsira,An-Nāsira,An-Nāsira,,An-Nāsira,An-Nāsira,An-Nāsira,An-Nāsira,,,
1068,446,Beni Suef,Buni suayf,Bieni suef,Beni suef,Beini Suweifu,Bání Suvajf,Bani Suwayf,Bani Suwaif,Beni Suef,Bani Suwaif,Beni Soyef,Bani Szuvajf,Beni Suef,Beni Suef,Beni suefu,Beni Suef,Beni Sueifas,Bani Suwajf,Beni Suef,Beni-Suejf,Beni Suef,Beni Süveyf,Beni-suejf,Beni Suef,Beni Suef,Beni Suefe,Beni Suef,,,
1069,597,Xhinan,Jinan,Czinan,Dzinan,Jinan,Ťi-nan,Jinan Shi,Jinan,Jinan,Jinan,Tzinan,Csinan,Jinan,Jinan,Sainanshi,Dzjinaņa,Dzinanas,Jinan,Jinan,Tszinan',Jinan,Jinan,Tszinan,Jinan,Jinan,Jinan,Jinan,,,
1070,591,Haikou,Hayku,Hycoso,Haykou,Haikou,Chaj-kchou,Haikou,Haikou,Haikou,Haikou,Chaikoy,Hajkou,Haikou,Haikou,Haiku,Haikou,Haikou,Haikou,Haikou,Hajkou,Haikou,Haikou,Khajkou,Haikou,Haikou,Haikou,Haikou,,,
1071,447,El Alamejn,Aleilamayn,Miry,Alameyn,A Laiman,El Alamein,Al-‘Alamayn,El Alamein,El-Alamein,El-Alamein,El Alamein,El-Alamein,El-Alamein,El Alamein,Eru aramein,El-Alamein,El-Alamein,Al-Alamajn,El Alamein,El'-Alamejn,El Alamein,El-Alameyn,El-alamejn,El Alamein,El Alamein,El Alamein,El Alamein,,,
1086,454,Jeruzalemi,Alquds,Ijerusalim,Yerusalim,Yelusaleng,Jeruzalém,Jeruusalemm,Jerusalem,Jérusalem,Jerusalem,Ieroysalim,Jeruzsálem,Jerusalem,Gerusalemme,Erusaremu,Jeruzaleme,Jeruzale,Jerozolima,Ierusalim,Ierusalim,Jerusalem,Kudüs,Yerusalym,Jeruzalem,Jerusalén,Jerusalém,Jeruzalem,,,
1092,529,Hiroshima,Hirushima,Hirasima,Hiroshima,Guangdao,Hirošima,Hiroshima,Hiroshima,Hiroshima,Hiroshima,Chirosima,Hirosima,Hiroshima,Hiroshima,Hiroshima-shi,Hirosima,Hirosima,Hiroszima,Hiroshima,Hirosima,Hiroshima,Hiroşima,Khirosima,Hirošima,Hiroshima,Hiroshima,Hiroshima,,,
1117,534,Niigata,,,,Xinxi,Niigata,Niigata,Niigata,Niigata,Niigata,Niigata,Niigata,Niigata,Niigata,Nīgata,Niigata,Niigata,Niigata,Niigata,Niigata,Niigata,Niigata,Niyigata,Niigata,Niigata,Niigata,Niigata,,,
1130,451,Tobruk,Tubruq,Pryroda,Tobruk,Tubuluge,Tobruk,Ţubruq,Tobruk,Tobrouk,Tobruk,Tobroyk,Tobruk,Tobruk,Tobruch,Toburuku,Tobruk,Tubrukas,Tobruk,Tobruk,Tobruk,Tobruk,Tobruk,Tobruk,Tobruk,Tobruk,Tobruque,Tobroek,,,
1145,459,Algjer,Aljazayir,Alzyr,Alzhir,A'erjier,Alžír,Alžiir,Alger,Alger,Algier,Algeri,Algír,Algiers,Algeri,Aruje,Alžira,Alžyras,Algier,Alger,Alzhir,Alge,Cezayir,Alzhyr,Alžir,Argel,Argel,Algiers,,,
1149,448,Tripoli,Tarabulus,Trypali,Tripoli,Deliboli,Tripolis,Tripoli,Tripoli,Tripoli,Tripolis,Tripoli,Tripoli,Tripoli,Tripoli,Toripori,Tripole,Tripolis,Trypolis,Tripoli,Tripoli,Tripoli,Trablus,Trypoli,Tripoli,Trípoli,Trípoli,Tripoli,,,
1150,745,Dalian,Dalyan,Dalian,Dalyan,Dalian,Ta-lien,Dalian,Dalian,Dalian,Arturhafen,Ntalian,Port-Arthur,Port-Arthur,Porto Arturo,Dairen,Port-Arthur,Port-Arthur,Port-Arthur,Port-Arthur,Port-Arthur,Port-Arthur,Port-Arthur,Port-Arthur,Port-Arthur,Porto Arturo,Porto Arturo,Port Artur,,,
1176,173,Granada,Gharnata,Granade,Granada,Gelanada,Granada,Granada,Granada,Grenade,Granada,Granada,Granada,Granada,Granada,Guranada,Granada,Granada,Grenada,Granada,Granada,Granada,Granada,Hranada,Granada,Granada,Granada,Granada,,,
1182,282,Tokio,Tukiw,Tokia,Tokio,Dongjing,Tokio,Tōkyō,Tokio,Tokyo,Tokio,Tokio,Tokió,Tokyo,Tokyo,Tōkyōto,Tokija,Tokijas,Tokio,Tōkyō,Tokio,Tokyo,Tokyo,Tokio,Tokio,Tokio,Tóquio,Tokio,,,
1205,185,Agrinio,Aghrinyu,Hran,Agrinio,Agrinio,Agrinio,Agrinio,Agrínio,Agrínio,Agren,Agrinio,Agrinio,Agrinio,Agrinio,Agurinio,Agrinja,Agrinijas,Agrinio,Agrinion,Agrinion,Agrinio,Agrinio,Ahrinion,Agrinio,Agrinio,Agrinio,Agrinion,,,
1208,333,Kuching,Kutshingh,Kuching,Kuching,Gujin,Kuching,Kuching,Kuching,Kuching,Kuching,Koytsingk,Kuching,Kuching,Kuching,Kuchin,Kuching,Kučingas,Kuching,Kuching,Kuching,Kuching,Kuching,Kuchynh,Kuching,Kuching,Kuching,Kuching,,,
1221,327,Batangas,Batanghas,batanhas,batangas,Badayan,Batangas,Batangas,Batangas,Batangas,Batangas,Batangas,Batangas,Batangas,Batangas,Batangasu-shū,Batangas,Batangas,Batangas,Batangas,Batangas,Batangas,Batangas,Batanhas,Batangas,Provincia de Batangas,Batangas,Batangas,,,
1269,634,Guadalcanal,Ghwadalkanal,Guadalkanal,Guadalkanal,Guadao,Guadalcanal,Guadalcanal,Guadalcanal,Guadalcanal,Guadalcanal,Gkoyantalkanal,Guadalcanal,Guadalcanal,Guadalcanal,Gadarukanaru-jima,Guadalcanal,Gvadalkanalis,Guadalcanal,Guadalcanal,Guadalkanal,Guadalcanal,Guadalcanal,Huadalkanal,Guadalcanal,Isla de Guadalcanal,Guadalcanal,Guadalcanal,,,
1273,321,Goa,Ghwa,Hoa,Goa,Guoya,Goa,Goa osariik,Goa,Goa,Goa,Gkoa,Goa,Goa,Goa,Goa-shū,Goa,Goa,Goa,Goa,Goa,Goa,Goa,Hoa,Goa,Goa,Goa,Goa,,,
1278,651,Ufa,Awfa,Ufa,Ufa,Wufa,Ufa,Ufa,Ufa,Oufa,Uraler-Fuß,Oyfa,Ufa,Ufa,Ufa,Ufa,Ufa,Ufa,Ufa,Ufa,Ufa,Ufa,Ufa,Ufa,Ufa,Ufá,Ufá,Oefa,,,
1319,325,Kunming,Kunmingh,Kunmin,Kunmin,Kunming,Kchun-ming,Kunming Shi,Kunming,Kunming,Kunming,Koynmigk,Kunming,Kunming,Kunming,Kon meishi,Kuņmina,Kunmingas,Kunming,Kunming,Kun'min,Kunming,Kunming,Kunmin,Kunming,Kunming,Kunming,Kunming,,,
1330,288,Yangon,Yanghun,Yangon,Yangon,Yangguang,Rangún,Yangon,Yangon,Rangoun,Rangun,Giangkon,Rangun,Rangoon,Yangon,Yangon,Jangona,Rangūnas,Rangun,Yangon,Jangon,Rangoon,Yangon,Janhon,Yangon,Rangún,Rangum,Rangoon,,,
1349,429,Mumbai,Mumbay,Mumbai,Mumbay,Mengmai,Bombaj,Mumbai,Mumbai,Bombay,Mumbai,Moybai,Mumbai,Bombay,Mumbai,Munbai,Mumbaja,Mumbajus,Mumbaj,Mumbai,Mumbai,Bombay,Mumbai,Mumbayi,Mumbai,Bombay,Bombaim,Bombay,,,
1384,742,Dushanbe,Aliathnayn,Dusanbe,Dushanbe,Dushangbie,Dušanbe,Dušanbe,Dušanbe,Douchanbé,Duschanbe,Ntoysabe,Dusanbe,Dushanbe,Dušanbe,Doushanbe,Dušanbe,Dušanbe,Duszanbe,Dușanbe,Stalinabad ,Dusjanbe,Duşanbe,Dushanbe,Dušanbe,Dusambé,Duxambé,Doesjanbe,,,
1408,473,Vankuvër,Fankufar,Vancouver,Vankuvar,Wengehua,Vancouver,Vancouver,Vancouver,Vancouver,Vancouver,Vankoyver,Vancouver,Vancouver,Vancouver,Bankūbā,Vankūvera,Vankuveris,Vancouver,Vancouver,Vankuver,Vancouver,Vancouver,Vankuver,Vancouver,Vancouver,Vancouver,Vancouver,,,
1415,623,Dagupan,Danaghuban,Dahopan,Dagupan,Dagupan,Dagupan,Dagupan,Dagupan,Dagupan,Dagupan,Dagupan,Dagupan,Dagupan,Dagupan,Dagupan.,Dagupan,Dagupanas,Dagupan,Dagupan,Dagupan,Dagupan City,Dagupan,Dagupan,Dagupan,Dagupan,Dagupan,Dagupan,,,
1440,686,San Juan,San khwan,San - chuan,San huan,Sheng Huan,San Juan,San Juan,San Juan,San Juan,San Juan,San Choyan,San Juan,San Juan,San Juan,Sanfuan,San Juan,San Chuanas,San Juan,San Juan,San-Huan,San Juan,San Juan,San-khuan,San Juan,San Juan,San Juan,San Juan,,,
1459,405,Tashkenti,Tashqand,Taskient,Tashkent,Tashigan,Taškent,Taškent,Taškent,Tachkent,Taschkent,Taskendi,Taskent,Tashkent,Tashkent,Tashukento,Taškenta,Taškentas,Taszkent,Tașkent,Tashkent,Tasjkent,Taşkent,Tashkent,Taškent,Taskent,Tasquente,Tasjkent,,,
1464,670,Vientiane,Fiyntian,Venzian,Vientyan,Yongzhen,Vientiane,Vientiane,Vientiane,Vientiane,Vientiane,Vientian,Vientián,Vientiane,Vientiane,Vuienchan,Vjenčana,Vientianas,Wientian,Vientiane,V'ent'jan,Vientiane,Vientiane,Vyentjan,Vientiane,Vientián,Vientiane,Vientiane,,,
1468,719,Durban,Dirban,Durban,Darban,Deban,Durban,Durban,Durban,Durban,Durban,Nterban,Durban,Durban,Durban,Dāban,Durbana,Durbanas,Durban,Durban,Durban,Durban,Durban,Durban,Durban,Durban,Durban,Durban,,,
1488,289,Chiang Mai,Tshiangh my,Cianh maj,Chiang may,Qingmai,Čiang Mai,Chiang Mai,Chiang Mai,Chiang Mai,Chiang Mai,Chiang Mai,Csiangmaj,Chiang Mai,Chiang Mai,Tēsabān'nakōn chienmai,Čhianmai,Čiangmajus,Chiang Mai,Chiang Mai,Chiangmaj,Chiang Mai,Chiang Mai,Chianhmaj,Chiang Mai,Chiang Mai,Chiang Mai,Chiang Mai,,,
1492,640,Mandalay,Mandalay,Mandalaj,Mandaley,Mandelei,Mandalaj,Mandalay,Mandalay,Mandalay,Mandalay,Mantalei,Mandalaj,Mandalay,Mandalay,Mandarē,Mandalaja,Mandalajus,Mandalaj,Mandalay,Mandalaj,Mandalay,Mandalay,Mandalaj,Mandalay,Mandalay,Mandalai,Mandalay,,,
1493,584,Dasoguz,Dshughaz,Dashagan,Dashoguz,Dashaguzi,Dasoguz,Dasoguz,Dasoguz,Dasoguz,Dasoguz,Ntasogkoyz,Dasoguz,Tashauz,Dasoguz,Dashoguzu,Dasoguz,Dasoguzas,Daszoguz,Dasoguz,Tashauz,Dasoguz,Dasoguz,Dashohuz,Dasoguz,Dasoguz,Dasoguz,Dasoguz,,,
1517,587,Mangystau,Mankistaw,Manhistauskaja ,Mangistauska ,Manjisitao,Mangystauská,Manggõstau,Mañğıstawin,Mañğıstaw,Mangghystau,Perifereia Mangkistaoy,Mangystau,Mangystau,Mangghystau,Mangisutau shū,Manghistau,Mangystau,mangystauski,Mańǵystaý,Mangistauskaja ',Mangghystaw,Mangistav,Manhystauska ,Mangystau,Provincia de Mangystau,Mangghystau, Mañğıstaw,,,
1519,615,Taiyuan,Tay ywan,Toyuan,Tayyuen,Taiyuan,Tchaj-jüan,Taiyuan,Taiyuan,Taiyuan,Taiyuan,Taigioyan,Tajjüan,Taiyuan,Taiyuan,Taiyōshi,Taijuaņa,Tajuanas,Taiyuan,Taiyuan,Tajjuan',Taiyuan,Taiyuan,Tajjuan,Taiyuan,Taiyuan,Taiuã,Taiyuan,,,
1549,680,Qamishli,Alqamishli,Es ryd,Kamishli,Qiamishili,Kámišlí,Qamishli,Kamishli,Qamichli,Qamischli,Qamishli,Kamisli,Qamishli,Al-Qamishli,Kāmishurī,Qamishli,Kamišlis,Al-Kamiszli,Qamishli,El'-Kamyshly,Qamishli,Kamışlı,Kamyshly,Qamishli,Qamishli,Al-Qamishli,Kamishli,,,
1554,585,Navoiy,Nwawi,Navoi,Navoiy,Nawoyi,Navoiy,Navoiy,Navoi,Navoi,Navoiy,Navoiy,Navoiy,Navoi,Navoiy,Navuoi,Navoiy,Navojis,Nawoi,Navoi,Navoi,Navoi,Nevai,Navoyi,Navoiy,Navoi,Navoi,Navoiy,,,
1562,378,San Diego,San diyghu,San-dyjeha,San diego,Sheng Diyage,San Diego,San Diego,San Diego,San Diego,San Diego,San Ntiegko,San Diego,San Diego,San Diego,Sandiego,Sandjego,San Diegas,San Diego,San Diego,San-Diego,San Diego,San Diego,San-diyeho,San Dieg,San Diego,San Diego,San Diego,,,
1573,405,Buharaja,Bukharaa,Bukhara,Buhara,Buhala,Buchara,Buhhaara,Buhara,Boukhara,Buxoro,Boychara,Buhara,Bukhara,Bukhara,Buhara,Buhara,Buchara,Buchara,Buhara,Bukhara,Buchara,Buhara,Bukhara,Buhara,Bujara,Bucara,Buchara,,,
1591,586,Almaty,Almati,Almaty,Almati,Alamutu,Almaty,Almatõ,Almaty,Almaty,Almaty,Almati,Almati,Alma-Ata,Almaty,Arumatoi,Almati,Almata,Ałmaty,Almaty,Alma-Ata,Almaty,Almatı,Almaty,Almati,Alma Ata,Almaty,Alma-Ata,,,
1595,396,Indianapolis,Iindianabulis,Indyjanapalis,Indianapolis,Yincheng,Indianapolis,Indianapolis,Indianapolis,Indianapolis,Indianapolis,Intianapolis,Indianapolis,Indianapolis,Indianapolis,Indianaporisu,Indianapolisa,Indianapolis,Indianapolis,Indianapolis,Indianapolis,Indianapolis,Indianapolis,Indianapolis,Indianapoli,Indianápolis,Indianápolis,Indianapolis,,,
1599,231,Tbilisi,Tiblisi,Tbilisi,Tbilisi,Dibilisi,Tbilisi,Thbilisi,Tbilisi,Tbilissi,Tbilisien,Tiflida,Tbiliszi,Tbilisi,Tbilisi,Tobirishi,Tbilisi,Tbilisis,Tbilisi,Tbilisi,Tbilisi,Tbilisi,Tiflis,Tbilisi,Tbilisi,Tiflis,Tiblíssi,Tbilisi,,,
1614,585,Nukus,Nukus,Niekus,Nukus,Nukusi,Nukus,Nukus,Nukus,Noukous,Nukus,Nukus,Noʻkis,Nukus,Nukus,Nukusu,Nukus,Nukusas,Nukus,Nukus,Nukus,Nukus,Nukus,Nukus,Nukus,Nukus,Nucus,Nukus,,,
1652,522,Perth,Barth,Piert,Part,Posi,Perth,Perth,Perth,Perth,Perth,Perth,Perth,Perth,Perth,Pāsu,Pērta,Pertas,Perth,Perth,Pert,Pert,Pert,Pert,Perth,Perth,Perth,Perth,,,
1659,580,Chanty-mansijsk,Khanti-mansiysk,Chanty-mansijsk,Hanti-mansiysk,Hante-manxisike,Chanty-mansijsk,Hanto-mansiisk,Hanty-mansijsk,Khanty-mansiisk,Chanty-mansijsk,Chanti-mansisk,Hanti-manszijszk,Khanty-Mansiysk,Chanty-mansijsk,Hanti manshisuku,Hantimansijska,Chanty mansijskas,Chanty-mansyjsk,Hanti-mansiisk,Khanty-Mansiysk,Chanty-mansijsk,Hanti-mansiysk,Khanty-mansijsk,Hanti-mansijsk,Janti-mansisk,Khanty-mansiisk,Chanty-mansiejsk,,,
1668,589,Ayaguz,Tawqit,Hurtka,Ajagös,Ayaguzi,Ayaguz,Ayaguz,Ayagöz,Aïagouz,Ajagös,Agiagkoz,Ayaguz,Ayaguz,Ayaguz,Taimingu,Ayaguz,Ajagozas,Ajagöz,Ayaguz,Ayagoz,Ajagöz,Ayaguz,Ajahoz,Ayaguz,Ayaguz,Ayaguz,Ayaguz,,,
